,captions,vi_captions
626,"['Nữ chân đi tông, mặc áo vàng quần đùi đen', 'Cô gái mặc áo vàng nâu, quần đùi màu đen, đi dép tông']","[""Women's legs, yellow blouse, black shorts"", 'The girl wears a brown gold blouse, black shorts, and flip - flops.']"
627,"['Nữ mặc quần đùi màu đen, áo vàng ko cổ, chân đi tông vàng', 'Cô gái mặc áo không tay màu vàng nâu, quần đùi đen, tóc búi cao, chân đi déo tông']","['Women wearing black shorts, yellow blouse without neck, legs with gold tones', 'Girl with sleeveless brown blonde blouse, black shorts, high bun hair, skinny legs']"
628,"['Nam tóc màu vàng, mặc áo sơ mi trắng, quần bò màu xanh, đi giày thể thao', 'Nam thanh niên mặc áo sơ mi trắng tay áo xắn, quần ngố bò ngang bắp chân, đi giày đen']","['Men with yellow hair, wearing white shirts, blue jeans, wearing sneakers', 'A young man wearing a white shirt with rolled sleeves, skimpy jeans, and black shoes']"
629,"['Nam thanh niên khoảng 25 tuổi nhuộm tóc màu vàng, mặc áo trắng quần bò màu xanh', 'Nam thanh niên mặc áo sơ mi trắng ống áo xắn, quần bò màu xanh đậm, tóc màu vàng nâu đậm']","['Young male about 25 years old dyed his hair yellow, wore a white blouse blue jeans', 'Young men wearing white tube tops rolled shirts, dark blue jeans, dark brown blonde hair']"
630,"['Nữ đeo kính, mặc áo khoác bò, áo trong màu cam, váy bò', 'Cô gái đeo kính cận gọng đen, tóc dài ngang vai, áo khoác bò màu xanh dương, áo trong màu vàng nâu sẫm, váy bò màu xanh dương nhạt']","['Women wearing glasses, wearing a cow coat, blouse in orange, cow skirt', 'The girl wears glasses with black frames, shoulder length hair, a blue cow coat, a dark brown yellow blouse, a light blue cow skirt']"
631,"['Nữ thanh niên đeo kính gọng đen, tóc dài, mặc áo khoác bò, áo cam phái trong, mặc váy bò màu sáng', 'Cô gái đeo kính cận gọng đen, tóc dài buông xõa, áo khoác bò màu xanh dương đạm, áo trong màu vàng nâu có chữ, váy bò màu xanh dương nhạt']","['Young women with black framed glasses, long hair, wearing a cow coat, orange blouse, wearing a bright cow skirt', 'The girl wore dark - framed glasses, long, slouched hair, a light blue cowhide jacket, a brownish - gold printed blouse, and a light blue cowhide skirt.']"
632,"['Nam tóc cắt ngắn, mặc quần dài đen, áo phông đen có họa tiết màu trắng', 'Nam thanh niên mặc áo phông cộc tay họa tiết trắng đen, quần kaki đen']","['Men with short hair, wearing long black pants, black T-shirts with white prints', ""Men's black and white short-sleeved T-shirt, black khaki pants""]"
633,"['Nam thanh niên đi giày thể thao đen đế trắng, mặc quần bò đen, áo phông ngắn tay màu đen có hoa văn trắng', 'Nam thanh niên mặc áo phông họa tiết trắng đen, quần kaki đen, đi giày thể thao đen']","['Young men wearing black sneakers with white soles, wearing black jeans, black short-sleeved T-shirt with white pattern', 'Young men wear black and white T-shirts, black khaki pants, black sneakers']"
634,"['Nam mặc áo đen, đeo ba lô đen, mặc quần bò màu xanh thẫm', 'Nam thanh niên mặc áo phông cộc tay có cổ, mặc quần bò dài màu tối, đeo ba lo màu đen']","['Men in black shirts, black backpacks, dark blue jeans', 'Young men in short-sleeved T-shirts with collars, long dark jeans, black tank tops']"
635,"['Nam thanh niên đeo kính, đi giày thể thao đen, mặc quần bò màu xanh, áo đen ngắn tay, đeo ba lô đen', 'Nam thanh niên mặc áo cộc tay có cổ màu đen, quần bò dài màu sẫm, chân đi giày màu đen, đeo ba lô màu đen']","[""Men's wear glasses, black sneakers, blue jeans, black short-sleeved shirt, black backpack"", 'Young men wear black collared blazers, dark long jeans, black shoes, black backpack']"
636,"['Nam thanh niên đeo kính, đeo ba lô đen, mặc áo phông đen, quần bò màu xanh', 'Nam thanh niên đeo kính cận gọng đen, áo phông cộc tay màu đen, đeo ba lô đen, quần bò dài xanh dương sáng, đi dép quai']","[""Men's glasses, black backpack, black T-shirt, blue jeans"", 'Young men wearing black short-sleeved glasses, a black short-sleeved T-shirt, a black backpack, bright blue long jeans, sandals']"
637,"['Nam tầm 22 tuổi đeo kính, mặc áo đen, quần bò màu xanh, đeo túi chéo màu nâu', 'Nam thanh niên mặc áo phông cộc tay đen, đeo kính gọng đen, quần bò dài màu xanh dương sáng màu']","['22 - year - old guy with glasses, black shirt, blue jeans, brown crossbody bag.', 'Young men wearing black short-sleeved T-shirts, black framed glasses, light blue long jeans']"
638,"['Nam mặc áo phông trắng, quần dài màu tối, đi giày thể thao', 'Nam thanh niên mặc áo phông trắng cộc tay, quần dài màu đen, chân đi giày thể thao trắng đen']","['Men wearing white T-shirts, dark trousers, sneakers', 'Young men wearing short-sleeved white T-shirts, black long pants, black and white sneakers']"
639,"['Nam thanh niên đi giày thể thao đen đế trắng, mặc áo phông trắng không cổ, quần dài màu tối', 'Nam thanh niên mặc áo phông cộc tay màu trắng, quần dài màu đen, chân đi giày màu trắng đen']","['Young men wearing black sneakers with white soles, wearing a white T-shirt without a collar, dark trousers', 'Young men wear white short-sleeved T-shirts, black long pants, black white shoes']"
640,"['Nữ mặc áo hồng, quần bò màu xanh, đi giày thể thao trắng', 'Cô gái mặc áo sơ mi hồng, quần bò màu xanh dương sáng, đi giày thể thao màu trắng']","['Women wearing pink tops, blue jeans, white sneakers', 'The girl wears a pink shirt, bright blue jeans, white sneakers']"
641,"['Nữ tóc buộc đuôi ngựa, đi giày thể thao trắng, quần bò màu xanh, mặc áo hồng ngắn tay', 'Cô gái mặc áo hồng, quần dài màu xanh dương nhạt, đi giày thể thao màu trắng']","['Women with ponytail hair, wearing white sneakers, blue jeans, wearing a short-sleeved pink blouse', 'The girl wears a pink blouse, light blue pants, and white sneakers']"
642,"['Nam mặc áo phông trắng, quần đen, đi giày thể thao trắng', 'Nam thanh niên mặc áo phông cộc tay màu trắng, quần dài màu đen, đi giày thể thao trắng']","['Men wearing white T-shirts, black pants, white sneakers', 'Young men wearing white short-sleeved T-shirts, black long pants, white sneakers']"
643,"['Nam tóc cắt ngắn, mặc áo phông trắng có cổ, quần dài màu đen, đi giày màu trắng', 'nam thanh niên mặc áo phông trắng cộc tay có cổ, quần kaki màu đen dài, đi giày thể thao màu trắng']","['Men with short hair, wearing a white T-shirt with a collar, black pants, white shoes', 'young men wearing a short-sleeved white T-shirt with a collar, long black khaki pants, white sneakers']"
644,"['Nữ tóc ngắn ngang vai, mặc váy bò xanh, áo phông trắng đi giày thể thao', 'Cô gái tóc màu đen, ngắn, áo phông cộc tay màu trắng, váy bò ngắn màu xanh dương sẫm']","['Women with shoulder-length short hair, wearing blue cow skirts, white T-shirts wearing sneakers', 'Black hair girl, short, white short-sleeved T-shirt, dark blue short cow skirt']"
645,"['Nữ mặc quần bò màu xanh, áo phông trắng, chân đi dép', 'Cô gái tóc ngắn, mặc áo phông trắng cộc tay, quần ngố bò màu xanh dương sẫm, đi dép lê']","['Women wearing blue jeans, white T-shirts, footwear', 'Short - haired girl, wearing a short - sleeved white T - shirt, dark blue jeans, flip - flops']"
646,"['Nam thanh niên tay đeo đồng hồ, mặc sơ mi đen, quần bò mài bạc màu xanh thẫm', 'Chàng trai mặc áo sơ mi màu đen, ống áo xắn lên cao, quần bò dài mài màu đen, đi giày thể thao màu đen']","[""Men's men watch sleeves, wearing black shirt, dark blue silver sharpened jeans"", 'Boys wear black shirts, rolled-up shirt sleeves, black long sharpened jeans, black sneakers']"
647,"['Nam tóc cắt ngắn, đi giày thể thao đen đế trắng, mặc quần bò màu xanh', 'Nam thanh niên mặc áo sơ mi có cổ màu đen, ống áo xắn lên cao, đeo đồng hồ đen, gài kính đen trước ngực áo, đi giày thể thao đen']","['Men with short hair, wearing black sneakers with white soles, wearing blue jeans', 'Young men wear black collared shirts, rolled up sleeves, black watches, black glasses on the front of the shirt, black sneakers']"
648,"['Bé gái mặc váy nhiều họa tiết màu xanh đỏ, chân đi giày búp bê', 'Bé gái mặc váy kẻ caro màu đỏ xanh dương, đi giày hồng nhạt']","['Baby girl wearing red blue patterned dress, legs wearing doll shoes', 'Baby girl wearing a blue-red plaid dress, light pink shoes']"
649,"['Bé gái tầm 3 tuổi tóc cắt ngắn, mặc  bộ váy ca rô xanh đỏ, đi giày búp bê màu sáng', 'Bé gái mặc váy liền thân kẻ caro đỏ xanh navy, đi giày màu hồng']","['Three - year - old girl with short hair, red and blue checkered dress, bright doll shoes.', 'Baby girl wearing a red navy blue plaid dress, wearing pink shoes']"
650,"['Nữ mặc quần bò ngố màu xanh, áo phông đỏ ngắn tay, chân đi dép lê', 'Người phụ nữ mặc áo phông màu cam đậm, quần ngố xanh dương sẫm, đi dép lê màu đen']","['Women wearing blue moccasins, short-sleeved red T-shirts, pear sandals', 'The woman wore a dark orange T-shirt, dark blue slacks, and black pear sandals.']"
651,"['Nữa tóc buộc sau vai, chân đi dép lê xanh, mặc áo phông đỏ khôn cổ quần bò ngố màu xanh', 'Người phụ nữ mặc áo phông cộc tay màu cam nâu, quần ngố bò màu xanh dương sẫm, đi dép lê, tóc buộc gọn sau gáy, để tóc mái']","['Another hair on the back of his shoulder, blue slippers on his legs, red T - shirt on his neck, blue jeans.', 'The woman wore a short - sleeved orange - brown T - shirt, dark blue jeans, slippers, hair strapped to the back of her neck, bangs.']"
652,"['Nữ đi dép lê màu hồng, mặc áo phông trắng, váy bò màu tím', 'Người phụ nữ mặc áo phông trắng, váy ngắn màu nâu đậm, chân đi sục, tóc dài buộc gọn sau gáy']","['Women wearing pink pear sandals, wearing white T-shirts, purple cow skirts', 'The woman wore a white T-shirt, a dark brown short skirt, terry legs, long hair strapped to the back of her neck.']"
653,"['Nữ tầm 25 tuổ buộc tóc sau vai, mặc áo phông trắng không cổ, mặc váy bò nhung màu tím, đi dép màu hồng', 'Người phụ nữ mặc áo phông trắng, chân váy nhung màu nâu đậm, chân đi sục hồng, tóc dài ngang vai buộc gọn.']","['Twenty - five - year - old female with hair pulled behind her shoulders, white T - shirt with no collar, purple corduroy dress, pink sandals.', 'The woman wore a white T - shirt, a dark brown velvet skirt, pink tufted legs, and shoulder - length hair.']"
654,"['Thanh niên đeo kính, mặc áo trắng sọc ngang đen, quần ngố bò màu xanh', 'Người đàn ông mặc áo phông cộc tay kẻ sọc trắng ghi, quần ngố màu xanh dương nhạt, đeo túi chéo màu đen, đeo kính cận gọng đen']","['Young men with glasses, white shirt with black horizontal stripes, blue jeans...', 'The man was wearing a short-sleeved white striped T-shirt, light blue slacks, a black crossbody bag, and black - framed glasses.']"
655,"['Nam đi giày màu xanh, mặc quần ngố bò, áo phông trắng, có sọc đen không cổ, đéo túi xách chéo màu tối', 'Người đàn ông mặc áo phông kẻ sọc trắng ghi, quần ngố bò màu xanh dương nhạt, đi giày màu xanh da trời nhạt']","['Men wearing blue shoes, ridiculous jeans, white T-shirts, black stripes with no collar, dark crossbody bags', 'The man was wearing a white plaid T-shirt, light blue jeans, light blue shoes']"
656,"['Cậu bé đi dép xăng đan, mặc quần bò màu xanh, áo phông vàng không ống tay', 'Cậu bé mặc áo phông không tay màu vàng sáng, quần ngố dài ngang gối màu xanh lam, chân đi dép quai đen']","['Boy in sandals, blue jeans, yellow T-shirt with no sleeves', 'He was wearing a bright yellow sleeveless T-shirt, blue knee - length slacks, and black sandals.']"
657,"['Bé trai mặc quần ngố màu xanh, áo phông vàng không cổ, đi xép quai hậu màu đen', 'Cậu bé mặc áo phông không tay màu vàng tươi, mặc quần màu lam, đi dép quai']","['Boys in blue tights, yellow T-shirts with no collar, black halter tops.', 'The boy was wearing a bright yellow sleeveless T-shirt, blue pants, and flip - flops.']"
